word,vector
2581,"[-0.0797300636768341,-0.00605396693572402,-0.06100642681121826,-0.02351248264312744,-0.20903408527374268]"
165483,"[-0.24555379152297974,-0.10322865098714828,0.22534975409507751,-0.15000197291374207,-0.1483706682920456]"
96832,"[0.006812034174799919,0.043372392654418945,0.05002124235033989,0.04859738424420357,-0.04191243648529053]"
1353,"[-0.010386195965111256,0.09268426150083542,-0.03786545991897583,-0.0794445127248764,0.07363086193799973]"
6708,"[-0.18489398062229156,-0.12723861634731293,0.05310681834816933,-0.2131098508834839,-0.2976490557193756]"
80727,"[0.03373238071799278,0.0008214274421334267,0.033768754452466965,-0.11351049691438675,-0.10817967355251312]"
107565,"[0.027293942868709564,-0.007651279680430889,0.014310942962765694,0.00633365148678422,0.02444489300251007]"
1429,"[-0.1166369840502739,-0.10934344679117203,-0.059800803661346436,-0.04788287729024887,-0.03963465616106987]"
103980,"[0.10451636463403702,0.07169029861688614,-0.04855707287788391,-0.12210522592067719,-0.03212664648890495]"
51088,"[-0.04706230014562607,0.009777609258890152,-0.015349618159234524,0.04595712944865227,-0.05543556436896324]"
53993,"[0.04861427843570709,-0.03169193118810654,0.04056013748049736,0.07290966063737869,-0.05986728146672249]"
423,"[-0.046837273985147476,-0.05274587124586105,-0.0687170922756195,-0.01083784643560648,-0.024561863392591476]"
5047,"[-0.01837259903550148,-0.010076640173792839,0.1610296666622162,-0.21497663855552673,0.009860008955001831]"
63515,"[-0.11823809146881104,-0.10343019664287567,0.02415589988231659,0.0625113770365715,-0.07020901888608932]"
3932,"[-0.004822736606001854,0.007783079519867897,0.06896283477544785,-0.023343659937381744,-0.04386314004659653]"
2316,"[-0.18062704801559448,-0.07431880384683609,0.043183088302612305,-0.07141776382923126,-0.07342157512903214]"
55444,"[-0.06506741046905518,0.024619191884994507,-0.04435830935835838,-0.05659031867980957,-0.07308618724346161]"
271,"[-0.04239441081881523,-0.012667504139244556,-0.020659780129790306,-0.09332752972841263,-0.058152299374341965]"
105250,"[-0.036736469715833664,0.010867279022932053,0.07357171177864075,-0.054825831204652786,0.04030855745077133]"
2410,"[-0.10402369499206543,-0.00200365437194705,-0.03704829886555672,0.0561651885509491,-0.06622706353664398]"
3156,"[0.008810002356767654,-0.06966286152601242,-0.10437685251235962,-0.05121655389666557,0.03547793999314308]"
1615,"[-0.1023121029138565,0.05274399742484093,-0.08536840975284576,0.10900415480136871,-0.006807627156376839]"
74154,"[-0.17852067947387695,-0.037903230637311935,0.14953476190567017,-0.12929083406925201,-0.12700258195400238]"
304,"[-0.008196210488677025,-0.020778585225343704,-0.044978152960538864,0.17371585965156555,0.12586429715156555]"
44195,"[-0.2581031024456024,0.01293957605957985,0.17689529061317444,-0.3134138882160187,-0.40875813364982605]"
1095,"[0.1629847139120102,0.0900619849562645,-0.3019023835659027,0.19841299951076508,-0.19561992585659027]"
159093,"[-0.3512396514415741,-0.17882968485355377,0.3933381736278534,-0.23932582139968872,-0.20716919004917145]"
4247,"[-0.016600964590907097,-0.013202168047428131,0.02358344942331314,-0.007881533354520798,0.059959664940834045]"
26681,"[-0.07606742531061172,0.030293088406324387,0.025703411549329758,0.034368373453617096,-0.10919259488582611]"
91126,"[-0.030484909191727638,-0.08483225107192993,0.04493342712521553,0.050107501447200775,-0.025403805077075958]"
2822,"[-0.08715352416038513,0.07034124433994293,-0.03944488614797592,-0.1428622007369995,-0.012603413313627243]"
2599,"[-0.4587891399860382,0.10047853738069534,-0.1667908877134323,-0.2489008754491806,-0.29238301515579224]"
6246,"[-0.06685387343168259,-0.08012999594211578,0.1825561225414276,0.013738231733441353,0.019810369238257408]"
1883,"[-0.04859641566872597,-0.09119173884391785,0.03582804650068283,-0.03909340500831604,-0.13565242290496826]"
333,"[-0.27892106771469116,0.1685008555650711,0.24500411748886108,0.5915332436561584,0.5731215476989746]"
26078,"[-0.0610085092484951,0.013058329001069069,-0.046306341886520386,-0.06781559437513351,-0.017872702330350876]"
4153,"[0.0666809156537056,0.0785246416926384,0.08813343942165375,-0.06810273230075836,0.07104634493589401]"
34319,"[-0.07095769792795181,-0.06495854258537292,-0.10667846351861954,-0.11030763387680054,-0.19907240569591522]"
166568,"[-0.09438952058553696,0.058473777025938034,-0.05956857651472092,-0.03696197271347046,0.01613612100481987]"
1596,"[-0.018561672419309616,0.09379636496305466,-0.07794858515262604,-0.013894268311560154,0.03341811150312424]"
3074,"[-0.14252637326717377,0.05806035175919533,0.03709008917212486,0.08999042958021164,-0.0002884864225052297]"
170907,"[-0.16591185331344604,-0.1422538012266159,0.11711852997541428,-0.08966003358364105,0.006211772561073303]"
122092,"[-0.14896146953105927,-0.07487323880195618,0.15562383830547333,-0.16736651957035065,-0.0722847580909729]"
98961,"[-0.19111379981040955,-0.12006295472383499,0.20758900046348572,-0.24419888854026794,-0.25682228803634644]"
3741,"[-0.1867743581533432,-0.11777108162641525,0.1396966427564621,-0.24891650676727295,-0.17553018033504486]"
5657,"[0.08511815220117569,0.04179809242486954,0.05892115831375122,-0.06699744611978531,-0.10502710938453674]"
4544,"[0.09145939350128174,0.09880483895540237,0.03691588342189789,0.0012380722910165787,0.08703534305095673]"
6415,"[0.002785157412290573,0.02345411106944084,0.08812028169631958,0.006654001772403717,0.033503446727991104]"
1375,"[-0.12710824608802795,0.04062112420797348,-0.29663461446762085,0.15416018664836884,-0.17135204374790192]"
1952,"[0.025254085659980774,0.1651608794927597,0.029861802235245705,0.05807563662528992,-0.14121048152446747]"
130978,"[-0.24936966598033905,-0.058637429028749466,0.27368566393852234,-0.04999709129333496,0.0006027966737747192]"
633,"[-0.06780104339122772,0.03984471410512924,0.06032716855406761,0.041268009692430496,0.1071426048874855]"
101765,"[0.05499245971441269,-0.06874499469995499,0.0633816346526146,-0.02143792062997818,0.021053163334727287]"
59143,"[-0.14579707384109497,-0.08053024113178253,0.07170041650533676,-0.015333741903305054,0.04706314578652382]"
8973,"[-0.19265443086624146,0.005521948449313641,0.05572977289557457,-0.02209748513996601,-0.023930873721837997]"
416,"[-0.0931430459022522,0.020646240562200546,0.04369628429412842,0.11094480752944946,0.07745891809463501]"
2048,"[-0.07050222903490067,-0.03265618160367012,0.031197793781757355,-0.04061024636030197,-0.07328584790229797]"
3418,"[-0.22960521280765533,0.021159769967198372,0.10725867003202438,-0.2535037398338318,-0.1933503895998001]"
168266,"[-0.0742248073220253,-0.042221371084451675,0.21950072050094604,-0.19393007457256317,-0.18585921823978424]"
282,"[-0.08413034677505493,0.12907549738883972,0.29453468322753906,0.4195603132247925,0.3844090700149536]"
31658,"[-0.25762322545051575,-0.14438866078853607,0.150889053940773,-0.30574488639831543,-0.41236114501953125]"
68597,"[0.030624108389019966,-0.03854295611381531,-0.06884820759296417,-0.016469039022922516,0.03957223892211914]"
54999,"[-0.07561664283275604,0.05389191582798958,0.017002437263727188,-0.11367790400981903,0.004476651549339294]"
3387,"[0.0314762182533741,-0.025881309062242508,0.055038973689079285,-0.05837106704711914,0.006420067977160215]"
4495,"[-0.03290911391377449,-0.0586940236389637,-0.017018746584653854,-0.08396394550800323,0.019138939678668976]"
1100,"[-0.017008109018206596,0.05096856504678726,-0.10403983294963837,0.02283940277993679,-0.07447511702775955]"
131796,"[0.012736855074763298,0.02706427313387394,0.005904125981032848,0.03878948464989662,-0.1058533787727356]"
104218,"[-0.04287838935852051,-0.06799119710922241,0.1598055213689804,-0.02776939608156681,-0.10756834596395493]"
187717,"[0.03985074535012245,-0.08358913660049438,0.10380338132381439,-0.05468562990427017,-0.12752960622310638]"
7943,"[-0.11094008386135101,0.01716037094593048,0.06290751695632935,-0.11882613599300385,0.057058244943618774]"
778,"[0.08170896768569946,-0.5122835040092468,-0.5135868191719055,0.5258830785751343,0.92128986120224]"
6936,"[-0.027013469487428665,-0.1669090837240219,0.14991982281208038,-0.26713842153549194,-0.10435254126787186]"
1918,"[-0.02809685282409191,0.036862507462501526,-0.10527119785547256,-0.020367905497550964,-0.08545628935098648]"
4021,"[0.04430389404296875,-0.0490698516368866,-0.05665881186723709,-0.09350825846195221,0.07219549268484116]"
6417,"[-0.021798979490995407,-0.1076710969209671,0.029320118948817253,0.014445995911955833,-0.07959336042404175]"
60979,"[-0.06917984038591385,-0.10704410821199417,0.03750074282288551,-0.12858252227306366,-0.042502861469984055]"
31038,"[0.024661362171173096,-0.09469135105609894,-0.021962832659482956,-0.14870333671569824,-0.0009240973740816116]"
103372,"[0.026518741622567177,0.011674078181385994,0.05299725383520126,-0.056793227791786194,-0.06748750060796738]"
51884,"[-0.020474039018154144,-0.11978058516979218,-0.04348094016313553,0.026286110281944275,-0.07807470113039017]"
4711,"[0.0022687341552227736,-0.005833003204315901,0.04437903314828873,0.06179562211036682,0.004839011933654547]"
3708,"[-0.04418645799160004,-0.012100744061172009,0.09528972953557968,-0.11512060463428497,-0.056915268301963806]"
587,"[-0.2913936376571655,-0.5133515000343323,-0.4188477396965027,0.7705150842666626,1.1605275869369507]"
139642,"[-0.10834712535142899,-0.010066889226436615,0.13481755554676056,-0.051510076969861984,-0.1516045182943344]"
2713,"[0.05195349454879761,0.03567737340927124,0.0518915094435215,0.03792401775717735,0.07724420726299286]"
97913,"[-0.17511537671089172,-0.17495976388454437,-0.049352023750543594,-0.19889000058174133,-0.2741297483444214]"
1949,"[0.08556623011827469,0.12659130990505219,0.06543385237455368,-0.09539949893951416,-0.034939005970954895]"
115877,"[0.022391274571418762,-0.09954588115215302,0.14210975170135498,-0.05609355866909027,0.05504914000630379]"
105593,"[-0.0783625990152359,-0.05703882873058319,0.16925710439682007,-0.08639855682849884,-0.17144587635993958]"
3770,"[-0.02750426158308983,0.058762382715940475,-9.632576256990433e-05,-0.04137533903121948,-0.03149762749671936]"
109971,"[-0.10824213922023773,0.10665501654148102,-0.03873366117477417,0.04951363429427147,-0.09612002968788147]"
493,"[0.03125105798244476,0.05089426413178444,-0.022514525800943375,0.24077445268630981,0.32353806495666504]"
89804,"[0.08773558586835861,-0.11328788101673126,-0.017781883478164673,-0.08348710834980011,-0.024109240621328354]"
2699,"[-0.13565711677074432,0.012736045755445957,-0.10329125076532364,-0.0827639251947403,-0.058819886296987534]"
5004,"[0.08098698407411575,-0.17353662848472595,0.19109392166137695,-0.06614075601100922,0.03168711066246033]"
89039,"[0.05836819112300873,0.046821221709251404,-0.05972404032945633,0.0315362922847271,-0.06411658972501755]"
3910,"[-0.09801281988620758,0.03138737380504608,-0.03192538395524025,-0.022152535617351532,-0.19758792221546173]"
2096,"[-0.07143371552228928,-0.011010800488293171,-0.0317598395049572,-0.1293679177761078,0.008626319468021393]"
100163,"[-0.037778206169605255,0.020955456420779228,0.028846127912402153,0.011026485823094845,-0.12030430883169174]"
160848,"[-0.05147494375705719,-0.051143065094947815,0.03459486365318298,-0.009589601308107376,0.014544045552611351]"
1517,"[-0.21772922575473785,0.027007155120372772,-0.27460169792175293,0.25348278880119324,-0.16434691846370697]"
6380,"[-0.007616258226335049,-0.08381681889295578,0.15531732141971588,-0.13015350699424744,-0.18180479109287262]"
5643,"[-0.03083784505724907,-0.02336745895445347,-0.08733059465885162,-0.07161258161067963,-0.061311766505241394]"
198,"[-0.027048077434301376,0.21740226447582245,0.2893732786178589,0.310547798871994,0.26298093795776367]"
26326,"[0.009008592925965786,-0.040596067905426025,-0.0019606463611125946,0.005147675052285194,0.034199923276901245]"
4975,"[0.09413913637399673,-0.2590121030807495,0.17607520520687103,-0.18404798209667206,0.024483272805809975]"
5809,"[-0.08377406001091003,-0.09223843365907669,-0.006656810641288757,-0.1019148975610733,-0.029049482196569443]"
2390,"[-0.04696307331323624,-0.10016095638275146,0.005801733583211899,-0.022934185341000557,0.03392115235328674]"
2089,"[0.025229955092072487,-0.056289732456207275,0.1318250447511673,-0.002081636805087328,0.01543843187391758]"
277,"[-0.14044170081615448,0.16492101550102234,0.13283759355545044,0.3607730567455292,0.3639083504676819]"
3606,"[-0.025852393358945847,-0.04194974899291992,0.09527639299631119,-0.006200117524713278,0.037429407238960266]"
4487,"[0.03672074154019356,0.0002568706695456058,-0.06845522671937943,-0.020662665367126465,-0.0694098249077797]"
52328,"[-0.1292455494403839,-0.03204336389899254,-0.04669133946299553,-0.20438465476036072,-0.029435578733682632]"
171251,"[-0.26486992835998535,-0.10812053084373474,0.2355923354625702,-0.2881142199039459,-0.1839529573917389]"
7235,"[-0.03011064976453781,-0.08717493712902069,0.13451151549816132,-0.07966379076242447,-0.05533468723297119]"
4748,"[0.08170763403177261,-0.01926504448056221,0.019612392410635948,0.00833969283849001,-0.05560903996229172]"
1962,"[-0.09956145286560059,0.14055459201335907,0.04190743714570999,0.03581817075610161,0.01833197847008705]"
8463,"[-0.0642651617527008,-0.09198994189500809,-0.02413296140730381,0.03828442469239235,-0.036552056670188904]"
3441,"[0.06708569824695587,-0.053162381052970886,0.11560992151498795,-0.10390117019414902,0.037835583090782166]"
146986,"[-0.14187091588974,-0.11307330429553986,0.18254196643829346,-0.23307260870933533,-0.06567614525556564]"
3968,"[-0.01071922481060028,0.10537653416395187,-0.0393008254468441,-0.12300711870193481,-0.07427212595939636]"
69805,"[-0.09536735713481903,-0.017171818763017654,0.05251753702759743,-0.09582828730344772,-0.034926824271678925]"
58105,"[-0.07157954573631287,-0.10088272392749786,0.08152640610933304,-0.03590518608689308,-0.028725415468215942]"
79242,"[0.06837427616119385,0.0028601945377886295,-0.012165870517492294,0.06909171491861343,-0.013074730522930622]"
68159,"[0.008480243384838104,-0.0114484503865242,0.05977814644575119,-0.14455625414848328,0.04271147400140762]"
102033,"[-0.11213859915733337,-0.06336255371570587,0.05695439130067825,-0.036615222692489624,0.04023759439587593]"
6122,"[-0.11403217911720276,0.018360523506999016,0.031018715351819992,-0.012827932834625244,-0.020039603114128113]"
2035,"[0.06384360045194626,-0.10138418525457382,0.08542651683092117,-0.1132703348994255,-0.06811685115098953]"
1370,"[-0.36881861090660095,0.007243277970701456,-0.4821271300315857,0.2373376041650772,-0.2378140538930893]"
283,"[-0.03784586116671562,0.031644463539123535,-0.021923676133155823,0.11785287410020828,0.04825571924448013]"
6966,"[0.029852399602532387,-0.09040431678295135,0.04682458937168121,0.05840301513671875,0.018538575619459152]"
7010,"[0.0502791553735733,-0.08066760003566742,0.11776033788919449,-0.024641264230012894,-3.963499329984188e-05]"
94015,"[-0.13145460188388824,-0.022450776770710945,-0.010974680073559284,-0.021764064207673073,0.01715674065053463]"
5011,"[-0.0410270057618618,-0.15685777366161346,0.049564532935619354,-0.15926337242126465,-0.12712758779525757]"
42418,"[-0.15362302958965302,-0.04144808650016785,0.03878191113471985,-0.10364459455013275,-0.13527730107307434]"
8636,"[-0.08886837214231491,-0.12477724999189377,0.20584993064403534,-0.25382354855537415,-0.27915701270103455]"
8970,"[-0.18385225534439087,-0.19818612933158875,0.10044310986995697,-0.3260982930660248,-0.24545857310295105]"
71211,"[-0.11019805818796158,-0.10958878695964813,0.11379338800907135,-0.01878485642373562,0.040603332221508026]"
937,"[-0.023710288107395172,-0.06181015446782112,-0.0989484190940857,-0.04804122820496559,-0.012358549982309341]"
338,"[-0.14831312000751495,0.05432829633355141,0.04352330416440964,0.4048299193382263,0.3482770025730133]"
58047,"[-0.16760440170764923,0.04765405133366585,0.019561050459742546,0.011670404113829136,-0.05966314300894737]"
7072,"[-0.03790757805109024,-0.040461912751197815,0.1658647060394287,-0.035360369831323624,-0.16792723536491394]"
6155,"[0.08311804383993149,-0.18125347793102264,0.16511887311935425,-0.17566852271556854,-0.12511470913887024]"
7450,"[-0.021686403080821037,0.06447646021842957,-0.07270148396492004,0.07313738763332367,-0.01551496796309948]"
114066,"[-0.0646141916513443,0.10169419646263123,-0.08714014291763306,0.047630127519369125,0.052484527230262756]"
156025,"[-0.12639395892620087,-0.10528280586004257,0.07890713959932327,-0.022314738482236862,0.042819999158382416]"
3640,"[0.018703671172261238,0.019282188266515732,0.019386766478419304,-0.01570615917444229,0.0729510709643364]"
